Gene_ID,Gene_symbol,Entrez_ID,Chr,Start,End,Middle,Strand
ENSMUSG00000002205,Vrk3,101568,7,44.748413,44.777515,44.762964,+
ENSMUSG00000002210,Smg9,71997,7,24.399619,24.422778,24.4111985,+
ENSMUSG00000002221,Paxip1,55982,5,27.74008,27.791691,27.7658855,-
ENSMUSG00000002222,Rmnd5a,68477,6,71.388634,71.440637,71.4146355,-
ENSMUSG00000002227,Mov10,17454,3,104.794836,104.818563,104.8066995,-
ENSMUSG00000002228,Ppm1j,71887,3,104.781056,104.786018,104.783537,+
ENSMUSG00000002233,Rhoc,11853,3,104.788375,104.794459,104.791417,+
ENSMUSG00000002249,Tead3,21678,17,28.331671,28.350805,28.341238,-
ENSMUSG00000002250,Ppard,19015,17,28.232754,28.301469,28.2671115,+
ENSMUSG00000002257,Def6,23853,17,28.207778,28.228608,28.218193,+
ENSMUSG00000002265,Peg3,18616,7,6.703892,6.730431,6.7171615,-
ENSMUSG00000002266,Zim1,22776,7,6.671269,6.69645,6.6838595,-
ENSMUSG00000002274,Metrn,70083,17,25.794571,25.797136,25.7958535,-
ENSMUSG00000002279,Lmf1,76483,17,25.579174,25.662826,25.621,+
ENSMUSG00000002280,Narfl,67563,17,25.773776,25.783332,25.778554,+
ENSMUSG00000002289,Angptl4,57875,17,33.77375,33.781575,33.7776625,-
ENSMUSG00000002297,Dbf4,27214,5,8.396973,8.422716,8.4098445,-
ENSMUSG00000002307,Daxx,13163,17,33.909414,33.915589,33.9125015,+
ENSMUSG00000002308,Cd320,54219,17,33.843091,33.849774,33.8464325,+
ENSMUSG00000002319,Ipo4,75751,14,55.6254,55.637895,55.6316475,-
ENSMUSG00000002320,Tm9sf1,74140,14,55.635965,55.643806,55.6398855,-
ENSMUSG00000002324,Rec8,56739,14,55.618037,55.625395,55.621716,+
ENSMUSG00000002325,Irf9,16391,14,55.603571,55.61003,55.6068005,+
ENSMUSG00000002326,Gmpr2,105446,14,55.672235,55.67875,55.6754925,+
ENSMUSG00000002329,Mdp1,67881,14,55.657879,55.660508,55.6591935,-
ENSMUSG00000002332,Dhrs1,52585,14,55.73902,55.74569,55.742355,-
ENSMUSG00000002341,Ncan,13004,8,70.093085,70.120873,70.106979,-
ENSMUSG00000002342,Tmem161a,234371,8,70.172356,70.183681,70.1780185,+
ENSMUSG00000002343,Armc6,76813,8,70.220172,70.234466,70.227319,-
ENSMUSG00000002345,Borcs8,72368,8,70.139499,70.167488,70.1534935,+
ENSMUSG00000002346,Slc25a42,73095,8,70.18434,70.212305,70.1983225,-
ENSMUSG00000002365,Snx9,66616,17,5.841328,5.931033,5.8861805,+
ENSMUSG00000002372,Ranbp3,71810,17,56.673225,56.711769,56.692497,+
ENSMUSG00000002379,Ndufa11,69875,17,56.717762,56.724248,56.721005,+
ENSMUSG00000002393,Nr2f6,13864,8,71.374123,71.38196,71.3780415,-
ENSMUSG00000002395,Use1,67023,8,71.366848,71.369732,71.36829,+
ENSMUSG00000002396,Ocel1,77090,8,71.371298,71.379361,71.3753295,+
ENSMUSG00000002409,Dyrk1b,13549,7,28.179469,28.187294,28.1833815,+
ENSMUSG00000002413,Braf,109880,6,39.603237,39.725463,39.66435,-
ENSMUSG00000002416,Ndufb2,68198,6,39.592574,39.603382,39.597978,+
ENSMUSG00000002428,Hltf,20585,3,20.057811,20.11849,20.0881505,+
ENSMUSG00000002455,Prpf6,68879,2,181.591868,181.65566,181.623764,+
ENSMUSG00000002458,Rgs19,56470,2,181.688419,181.693977,181.691198,-
ENSMUSG00000002459,Rgs20,58175,1,4.909576,5.070285,4.9899305,-
ENSMUSG00000002475,Abhd3,106861,18,10.644411,10.706771,10.675591,-
ENSMUSG00000002477,Snrpd1,20641,18,10.617796,10.62823,10.623013,+
ENSMUSG00000002486,Tchp,77832,5,114.70776,114.722327,114.7150435,+
ENSMUSG00000002489,Tiam1,21844,16,89.787111,89.98008,89.8835955,-
ENSMUSG00000002496,Tsc2,22084,17,24.595937,24.632629,24.614283,-
ENSMUSG00000002500,Rpl3l,66211,17,24.72782,24.736143,24.7319815,+
ENSMUSG00000002504,Slc9a3r2,65962,17,24.639282,24.650305,24.6447935,-
ENSMUSG00000002524,Puf60,67959,15,76.070184,76.080946,76.075565,-
ENSMUSG00000002546,Golga2,99412,2,32.287384,32.307921,32.2976525,+
ENSMUSG00000002550,Uck1,22245,2,32.255002,32.260159,32.2575805,-
ENSMUSG00000002565,Scin,20259,12,40.059769,40.134228,40.0969985,-
ENSMUSG00000002578,Ikzf4,22781,10,128.630843,128.645991,128.638417,-
ENSMUSG00000002580,Mien1,103742,11,98.437708,98.438991,98.4383495,-
ENSMUSG00000002588,Pon1,18979,6,5.16809,5.193946,5.181018,-
ENSMUSG00000002602,Axl,26362,7,25.757273,25.788705,25.772989,-
ENSMUSG00000002603,Tgfb1,21803,7,25.687002,25.705077,25.6960395,+
ENSMUSG00000002608,Ccdc97,52132,7,25.711106,25.719088,25.715097,-
ENSMUSG00000002617,Zfp40,22700,17,23.173869,23.193252,23.1835605,-
ENSMUSG00000002625,Akap8l,54194,17,32.321425,32.350581,32.336003,-
ENSMUSG00000002635,Pdcd2l,68079,7,34.184499,34.196661,34.19058,-
ENSMUSG00000002658,Gtf2f1,98053,17,57.003405,57.011288,57.0073465,-
ENSMUSG00000002660,Clpp,53895,17,56.990264,56.996371,56.9933175,+
ENSMUSG00000002661,Alkbh7,66400,17,56.997339,56.999322,56.9983305,+
ENSMUSG00000002668,Dennd1c,70785,17,57.066056,57.07851,57.072283,-
ENSMUSG00000002679,Med6,69792,12,81.573557,81.595008,81.5842825,-
ENSMUSG00000002688,Prkd1,18760,12,50.341231,50.649223,50.495227,-
ENSMUSG00000002699,Lcp2,16822,11,34.04692,34.092295,34.0696075,+
ENSMUSG00000002718,Cse1l,110750,2,166.90604,166.946389,166.9262145,+
ENSMUSG00000002728,Naa20,67877,2,145.902099,145.916425,145.909262,+
ENSMUSG00000002731,Prkra,23992,2,76.629898,76.648015,76.6389565,-
ENSMUSG00000002732,Fkbp7,14231,2,76.663044,76.673116,76.66808,-
ENSMUSG00000002733,Plekha3,83435,2,76.675281,76.696828,76.6860545,+
ENSMUSG00000002741,Ykt6,56418,11,5.955693,5.96778,5.9617365,+
ENSMUSG00000002748,Baz1b,22385,5,135.187264,135.246129,135.2166965,+
ENSMUSG00000002763,Pex6,224824,17,46.711463,46.725541,46.718502,+
ENSMUSG00000002767,Mrpl2,27398,17,46.646229,46.650139,46.648184,+
ENSMUSG00000002768,Mea1,17256,17,46.681137,46.683105,46.682121,+
ENSMUSG00000002769,Gnmt,14711,17,46.725664,46.729168,46.727416,-
ENSMUSG00000002771,Grin2d,14814,7,45.832483,45.866681,45.849582,-
ENSMUSG00000002778,Kdelr1,68137,7,45.87284,45.883726,45.878283,+
ENSMUSG00000002781,Tmem143,70209,7,45.897069,45.917408,45.9072385,+
ENSMUSG00000002797,Ggct,110175,6,54.98258,54.99295,54.987765,-
ENSMUSG00000002799,Jag2,16450,12,112.90859,112.929495,112.9190425,-
ENSMUSG00000002803,Btbd6,399566,12,112.976482,112.97893,112.977706,+
ENSMUSG00000002804,Nudt14,66174,12,112.934733,112.942118,112.9384255,-
ENSMUSG00000002808,Epdr1,105298,13,19.591709,19.61983,19.6057695,-
ENSMUSG00000002812,Flii,14248,11,60.714123,60.727263,60.720693,-
ENSMUSG00000002814,Top3a,21975,11,60.740058,60.777365,60.7587115,-
ENSMUSG00000002820,Atg4d,235040,9,21.265299,21.274368,21.2698335,+
ENSMUSG00000002825,Qtrt1,60507,9,21.411837,21.420277,21.416057,+
ENSMUSG00000002831,Plin4,57435,17,56.100591,56.109803,56.105197,-
ENSMUSG00000002833,Hdgfrp2,15193,17,56.079657,56.100596,56.0901265,+
ENSMUSG00000002835,Chaf1a,27221,17,56.040416,56.068026,56.054221,+
ENSMUSG00000002844,Adprh,11544,16,38.445399,38.452689,38.449044,-
ENSMUSG00000002845,Tmem39a,67846,16,38.558698,38.592162,38.57543,+
ENSMUSG00000002846,Timmdc1,76916,16,38.498347,38.522663,38.510505,-
ENSMUSG00000002847,Pla1a,85031,16,38.396119,38.433145,38.414632,-
ENSMUSG00000002870,Mcm2,17216,6,88.883474,88.89878,88.891127,-
ENSMUSG00000002871,Tpra1,24100,6,88.902251,88.912238,88.9072445,+
ENSMUSG00000002881,Nab1,17936,1,52.457294,52.500679,52.4789865,-
ENSMUSG00000002885,Adgre5,26364,8,83.723251,83.741326,83.7322885,-
ENSMUSG00000002897,Il17ra,16172,6,120.463247,120.487559,120.475403,+
ENSMUSG00000002900,Lamb1,16777,12,31.265234,31.329644,31.297439,+
ENSMUSG00000002908,Kcnn1,84036,8,70.842049,70.857008,70.8495285,-
ENSMUSG00000002910,Arrdc2,70807,8,70.835155,70.83972,70.8374375,-
ENSMUSG00000002944,Cd36,12491,5,17.78169,17.888801,17.8352455,-
ENSMUSG00000002948,Map2k7,26400,8,4.23874,4.247897,4.2433185,+
ENSMUSG00000002949,Timm44,21856,8,4.259731,4.275913,4.267822,-
ENSMUSG00000002957,Ap2a2,11772,7,141.562173,141.633011,141.597592,+
ENSMUSG00000002963,Pnkp,59047,7,44.857139,44.862992,44.8600655,+
ENSMUSG00000002968,Med25,75613,7,44.876765,44.892712,44.8847385,-
ENSMUSG00000002980,Bcam,57278,7,19.756131,19.771016,19.7635735,-
ENSMUSG00000002981,Clptm1,56457,7,19.631571,19.665033,19.648302,-
ENSMUSG00000002983,Relb,19698,7,19.606217,19.629438,19.6178275,-
ENSMUSG00000002984,Tomm40,53333,7,19.701313,19.715438,19.7083755,-
ENSMUSG00000002985,Apoe,11816,7,19.696109,19.699188,19.6976485,-
ENSMUSG00000002992,Apoc2,11813,7,19.671579,19.677941,19.67476,-
ENSMUSG00000002996,Hbp1,73389,12,31.926254,31.950535,31.9383945,-
ENSMUSG00000002997,Prkar2b,19088,12,31.958476,32.061296,32.009886,-
ENSMUSG00000003031,Cdkn1b,12576,6,134.920401,134.925513,134.922957,+
ENSMUSG00000003032,Klf4,16600,4,55.527143,55.532466,55.5298045,-
ENSMUSG00000003033,Ap1m1,11767,8,72.240018,72.257385,72.2487015,+
ENSMUSG00000003037,Rab8a,17274,8,72.1612,72.183904,72.172552,+
ENSMUSG00000003038,Hmgn2,15331,4,133.964738,133.96865,133.966694,-
ENSMUSG00000003039,Fam32a,67922,8,72.21973,72.223764,72.221747,+
ENSMUSG00000003051,Elf3,13710,1,135.253575,135.258568,135.2560715,-
ENSMUSG00000003053,Cyp2c29,13095,19,39.269405,39.330713,39.300059,+
ENSMUSG00000003062,Stard3nl,76205,13,19.357676,19.395795,19.3767355,-
ENSMUSG00000003068,Stk11,20869,10,80.115803,80.130682,80.1232425,+
ENSMUSG00000003070,Efna2,13637,10,80.179482,80.19001,80.184746,+
ENSMUSG00000003072,Atp5d,66043,10,80.138632,80.145818,80.142225,+
ENSMUSG00000003099,Ppp5c,19060,7,17.00464,17.027924,17.016282,-
ENSMUSG00000003119,Cdk12,69131,11,98.203059,98.278504,98.2407815,+
ENSMUSG00000003123,Lipe,16890,7,25.379527,25.39871,25.3891185,-
ENSMUSG00000003131,Pafah1b2,18475,9,45.965311,45.984871,45.975091,-
ENSMUSG00000003134,Tbc1d8,54610,1,39.371492,39.478755,39.4251235,-
ENSMUSG00000003135,Cnot11,52846,1,39.534992,39.546889,39.5409405,+
ENSMUSG00000003153,Slc2a3,20527,6,122.727809,122.80164,122.7647245,-
ENSMUSG00000003154,Foxj2,60611,6,122.819914,122.845366,122.83264,+
ENSMUSG00000003161,Sri,109552,5,8.046078,8.069379,8.0577285,+
ENSMUSG00000003166,Dgcr2,13356,16,17.839482,17.894145,17.8668135,-
ENSMUSG00000003184,Irf3,54131,7,44.997648,45.002848,45.000248,+
ENSMUSG00000003190,Bcl2l12,75736,7,44.991222,44.998712,44.994967,-
ENSMUSG00000003198,Zfp959,224893,17,55.89212,55.898928,55.895524,+
ENSMUSG00000003199,Mpnd,68047,17,56.005711,56.01679,56.0112505,+
ENSMUSG00000003200,Sh3gl1,20405,17,56.016753,56.036637,56.026695,-
ENSMUSG00000003206,Ebi3,50498,17,55.952623,55.957021,55.954822,+
ENSMUSG00000003208,Ccdc94,72886,17,55.959187,55.967949,55.963568,+
ENSMUSG00000003226,Ranbp2,19386,10,58.446852,58.494155,58.4705035,+
ENSMUSG00000003227,Edar,13608,10,58.600789,58.675654,58.6382215,-
ENSMUSG00000003228,Grk5,14773,19,60.889749,61.092553,60.991151,+
ENSMUSG00000003233,Dvl3,13544,16,20.516982,20.53252,20.524751,+
ENSMUSG00000003234,Abcf3,27406,16,20.548577,20.561379,20.554978,+
ENSMUSG00000003235,Eif2b5,224045,16,20.498817,20.509955,20.504386,+
ENSMUSG00000003269,Cyth2,19158,7,45.806637,45.814316,45.8104765,-
ENSMUSG00000003273,Car11,12348,7,45.699867,45.704659,45.702263,+
ENSMUSG00000003279,Dlgap1,224997,17,69.969073,70.821413,70.395243,+
ENSMUSG00000003282,Plag1,56711,4,3.900996,3.938423,3.9197095,-
ENSMUSG00000003283,Hck,15162,2,153.108468,153.151441,153.1299545,+
ENSMUSG00000003299,Mrpl4,66163,9,21.002737,21.008835,21.005786,+
ENSMUSG00000003308,Keap1,50868,9,21.22973,21.239332,21.234531,-
ENSMUSG00000003316,Glg1,20340,8,111.154421,111.259216,111.2068185,-
ENSMUSG00000003344,Btbd2,208198,10,80.642617,80.657071,80.649844,-
ENSMUSG00000003345,Csnk1g2,103236,10,80.62278,80.640771,80.6317755,+
ENSMUSG00000003346,Abhd17a,216169,10,80.583654,80.590341,80.5869975,-
ENSMUSG00000003348,Mob3a,208228,10,80.685256,80.70182,80.693538,-
ENSMUSG00000003352,Cacnb3,12297,15,98.63222,98.64453,98.638375,+
ENSMUSG00000003355,Fkbp11,66120,15,98.724373,98.728198,98.7262855,-
ENSMUSG00000003360,Ddx23,74351,15,98.645134,98.662889,98.6540115,-
ENSMUSG00000003363,Pld3,18807,7,27.532,27.553218,27.542609,-
ENSMUSG00000003378,Grik5,14809,7,25.009849,25.072346,25.0410975,-
ENSMUSG00000003379,Cd79a,12518,7,24.897381,24.902197,24.899789,+
ENSMUSG00000003380,Rabac1,14470,7,24.969752,24.972754,24.971253,-
ENSMUSG00000003382,Etv3,27049,3,87.525407,87.540156,87.5327815,+
ENSMUSG00000003402,Prkcsh,19089,9,22.003035,22.014219,22.008627,+
ENSMUSG00000003410,Elavl3,15571,9,22.015005,22.052023,22.033514,-
ENSMUSG00000003411,Rab3b,69908,4,108.879063,108.943324,108.9111935,+
ENSMUSG00000003418,St8sia6,241230,2,13.651021,13.794064,13.7225425,-
ENSMUSG00000003420,Fcgrt,14132,7,45.092993,45.103822,45.0984075,-
ENSMUSG00000003421,Nosip,66394,7,45.062429,45.078503,45.070466,+
ENSMUSG00000003423,Pih1d1,68845,7,45.154398,45.160064,45.157231,+
ENSMUSG00000003429,Rps11,27207,7,45.122388,45.124389,45.1233885,-
ENSMUSG00000003435,Supt5,20924,7,28.314891,28.338746,28.3268185,-
ENSMUSG00000003437,Paf1,54624,7,28.392951,28.399388,28.3961695,+
ENSMUSG00000003438,Timm50,66525,7,28.305516,28.312072,28.308794,-
ENSMUSG00000003444,Med29,67224,7,28.386146,28.392708,28.389427,-
ENSMUSG00000003452,Bicd1,12121,6,149.408886,149.563329,149.4861075,+
ENSMUSG00000003458,Ncstn,59287,1,172.066013,172.082795,172.074404,-
ENSMUSG00000003464,Pex19,19298,1,172.126755,172.136493,172.131624,+
ENSMUSG00000003469,Phyhip,105653,14,70.457476,70.468832,70.463154,+
ENSMUSG00000003476,Crhr2,12922,6,55.090049,55.133016,55.1115325,-
ENSMUSG00000003477,Inmt,21743,6,55.170626,55.175043,55.1728345,-
ENSMUSG00000003484,Cyp4f18,72054,8,71.988482,72.009626,71.999054,-
ENSMUSG00000003500,Impdh1,23917,6,29.200434,29.216364,29.208399,-
ENSMUSG00000003518,Dusp3,72349,11,101.971143,101.987013,101.979078,-
ENSMUSG00000003526,Prodh,19125,16,18.060357,18.090203,18.07528,-
ENSMUSG00000003527,Dgcr14,27886,16,17.900711,17.911348,17.9060295,-
ENSMUSG00000003528,Slc25a1,13358,16,17.925211,17.928219,17.926715,-
ENSMUSG00000003531,Dgcr6,13353,16,18.05286,18.071632,18.062246,+
ENSMUSG00000003534,Ddr1,12305,17,35.681567,35.704621,35.693094,-
ENSMUSG00000003541,Ier3,15937,17,35.821684,35.822923,35.8223035,+
ENSMUSG00000003545,Fosb,14282,7,19.302696,19.310051,19.3063735,-
ENSMUSG00000003546,Klc4,74764,17,46.630631,46.645144,46.6378875,-
ENSMUSG00000003549,Ercc1,13870,7,19.344778,19.356524,19.350651,+
ENSMUSG00000003555,Cyp17a1,13074,19,46.667165,46.672974,46.6700695,-
ENSMUSG00000003559,As3mt,57344,19,46.707443,46.741095,46.724269,+
ENSMUSG00000003573,Homer3,26558,8,70.282827,70.294361,70.288594,+
ENSMUSG00000003575,Crtc1,382056,8,70.382355,70.439579,70.410967,-
ENSMUSG00000003581,Rnf215,71673,11,4.135202,4.141172,4.138187,+
ENSMUSG00000003585,Sec14l2,67815,11,4.097039,4.123415,4.110227,-
ENSMUSG00000003604,Aven,74268,2,112.492964,112.634573,112.5637685,+
ENSMUSG00000003617,Cp,12870,3,19.957054,20.009145,19.9830995,+
ENSMUSG00000003623,Crot,74114,5,8.966033,8.997324,8.9816785,-
ENSMUSG00000003644,Rps6ka1,20111,4,133.84729,133.887797,133.8675435,-
ENSMUSG00000003660,Snrnp200,320632,2,127.208386,127.240451,127.2244185,+
ENSMUSG00000003662,Ciao1,26371,2,127.240938,127.247816,127.244377,-
ENSMUSG00000003665,Has1,15116,17,17.843328,17.855188,17.849258,-
ENSMUSG00000003680,Taf6l,67706,19,8.772522,8.786417,8.7794695,-
ENSMUSG00000003721,Insig2,72999,1,121.304353,121.332589,121.318471,-
ENSMUSG00000003731,Kpna6,16650,4,129.64398,129.672767,129.6583735,-
ENSMUSG00000003746,Man1a,17155,10,53.904788,54.075796,53.990292,-
ENSMUSG00000003752,Itpkc,233011,7,27.207172,27.228661,27.2179165,-
ENSMUSG00000003762,Adck4,76889,7,27.233023,27.25795,27.2454865,+
ENSMUSG00000003778,Brd8,78656,18,34.598615,34.624601,34.611608,-
ENSMUSG00000003779,Kif20a,19348,18,34.624624,34.633265,34.6289445,+
ENSMUSG00000003808,Farsa,66590,8,84.856989,84.869257,84.863123,+
ENSMUSG00000003809,Gcdh,270076,8,84.886393,84.893921,84.890157,-
ENSMUSG00000003810,Mast2,17776,4,116.306762,116.464183,116.3854725,-
ENSMUSG00000003812,Dnase2a,13423,8,84.90856,84.922915,84.9157375,+
ENSMUSG00000003813,Rad23a,19358,8,84.834019,84.840665,84.837342,-
ENSMUSG00000003814,Calr,12317,8,84.84185,84.846934,84.844392,-
ENSMUSG00000003824,Syce2,71846,8,84.872111,84.888221,84.880166,+
ENSMUSG00000003847,Nfat5,54446,8,107.29347,107.379517,107.3364935,+
ENSMUSG00000003848,Nob1,67619,8,107.412486,107.425051,107.4187685,-
ENSMUSG00000003849,Nqo1,18104,8,107.388225,107.403206,107.3957155,-
ENSMUSG00000003863,Ppfia3,76787,7,45.339127,45.367019,45.353073,-
ENSMUSG00000003865,Gys1,14936,7,45.434839,45.456617,45.445728,+
ENSMUSG00000003868,Ruvbl2,20174,7,45.421898,45.434464,45.428181,-
ENSMUSG00000003873,Bax,12028,7,45.461695,45.466898,45.4642965,-
ENSMUSG00000003882,Il7r,16197,15,9.506161,9.529876,9.5180185,-
ENSMUSG00000003923,Tfam,21780,10,71.225464,71.23828,71.231872,-
ENSMUSG00000003929,Zfp81,224694,17,33.329342,33.358878,33.34411,-
ENSMUSG00000003934,Efnb3,13643,11,69.554092,69.560205,69.5571485,-
ENSMUSG00000003948,Mmd,67468,11,90.187684,90.278589,90.2331365,+
ENSMUSG00000003949,Hlf,217082,11,90.336536,90.390895,90.3637155,-
ENSMUSG00000003955,Fam162a,70186,16,36.043844,36.071515,36.0576795,-
ENSMUSG00000003970,Rpl8,26961,15,76.904071,76.906318,76.9051945,+
ENSMUSG00000003992,Ssbp2,66970,13,91.460283,91.703429,91.581856,+
ENSMUSG00000004018,Fancl,67030,11,26.386135,26.471876,26.4290055,+
ENSMUSG00000004031,Brinp2,240843,1,158.245269,158.356326,158.3007975,-
ENSMUSG00000004032,Gstm5,14866,3,107.895821,107.898686,107.8972535,+
ENSMUSG00000004035,Gstm7,68312,3,107.926334,107.931817,107.9290755,-
ENSMUSG00000004038,Gstm3,14864,3,107.963696,107.969283,107.9664895,-
ENSMUSG00000004040,Stat3,20848,11,100.885098,100.93954,100.912319,-
ENSMUSG00000004043,Stat5a,20850,11,100.859351,100.885169,100.87226,+
ENSMUSG00000004044,Ptrf,19285,11,100.956733,100.970887,100.96381,-
ENSMUSG00000004054,Map3k11,26403,19,5.689131,5.702862,5.6959965,+
ENSMUSG00000004056,Akt2,11652,7,27.591552,27.640826,27.616189,+
ENSMUSG00000004069,Dnaja3,83945,16,4.639989,4.707695,4.673842,+
ENSMUSG00000004070,Hmox2,15369,16,4.726361,4.766742,4.7465515,+
ENSMUSG00000004071,Cdip1,66626,16,4.750348,4.790292,4.77032,-
ENSMUSG00000004085,Zak,65964,2,72.285637,72.44261,72.3641235,+
ENSMUSG00000004096,Cwc15,66070,9,14.500617,14.510577,14.505597,+
ENSMUSG00000004098,Col5a3,53867,9,20.77005,20.815067,20.7925585,-
ENSMUSG00000004099,Dnmt1,13433,9,20.907206,20.959888,20.933547,-
ENSMUSG00000004100,Ppan,235036,9,20.888175,20.892178,20.8901765,+
ENSMUSG00000004105,Angptl2,26360,2,33.216069,33.247717,33.231893,+
ENSMUSG00000004110,Cacna1e,12290,1,154.390731,154.884501,154.637616,-
ENSMUSG00000004113,Cacna1b,12287,2,24.603887,24.763152,24.6835195,-
ENSMUSG00000004127,Trmt10a,108943,3,138.143448,138.159821,138.1516345,+
ENSMUSG00000004151,Etv1,14009,12,38.77938,38.868215,38.8237975,+
ENSMUSG00000004187,Kifc2,16581,15,76.660641,76.668196,76.6644185,+
ENSMUSG00000004207,Psap,19156,10,60.277627,60.302597,60.290112,+
ENSMUSG00000004221,Ikbkg,16151,X,74.39329,74.453854,74.423572,+
ENSMUSG00000004233,Wars2,70560,3,99.141068,99.239186,99.190127,+
ENSMUSG00000004263,Atn1,13498,6,124.742544,124.756524,124.749534,-
ENSMUSG00000004264,Phb2,12034,6,124.712336,124.71695,124.714643,+
ENSMUSG00000004266,Ptpn6,15170,6,124.720707,124.738714,124.7297105,-
ENSMUSG00000004267,Eno2,13807,6,124.760053,124.769673,124.764863,-
ENSMUSG00000004268,Emg1,14791,6,124.704085,124.712178,124.7081315,-
ENSMUSG00000004270,Lpcat3,14792,6,124.663027,124.704418,124.6837225,+
ENSMUSG00000004285,Atp6v1f,66144,6,29.467718,29.470512,29.469115,+
ENSMUSG00000004317,Clcn5,12728,X,7.15381,7.319358,7.236584,-
ENSMUSG00000004319,Clcn3,12725,8,60.910389,60.9833,60.9468445,-
ENSMUSG00000004328,Hif3a,53417,7,17.031507,17.062427,17.046967,-
ENSMUSG00000004347,Pde1c,18575,6,56.069804,56.569103,56.3194535,-
ENSMUSG00000004356,Utp20,70683,10,88.746607,88.826814,88.7867105,-
ENSMUSG00000004359,Spic,20728,10,88.674772,88.685015,88.6798935,-
ENSMUSG00000004360,9330159F19Rik,212448,10,29.211643,29.230779,29.221211,+
ENSMUSG00000004364,Cul3,26554,1,80.264923,80.34048,80.3027015,-
ENSMUSG00000004371,Il11,16156,7,4.772373,4.782857,4.777615,-
ENSMUSG00000004383,Large,16795,8,72.814599,73.35354,73.0840695,-
ENSMUSG00000004393,Ddx56,52513,11,6.258919,6.267772,6.2633455,-
ENSMUSG00000004394,Tmed4,103694,11,6.270369,6.27487,6.2726195,-
ENSMUSG00000004415,Col26a1,140709,5,136.741759,136.883209,136.812484,-
ENSMUSG00000004446,Bid,12122,6,120.89193,120.916853,120.9043915,-
ENSMUSG00000004451,Ralb,64143,1,119.470305,119.504794,119.4875495,-
ENSMUSG00000004455,Ppp1cc,19047,5,122.158278,122.175273,122.1667755,+
ENSMUSG00000004460,Dnajb11,67838,16,22.857845,22.879634,22.8687395,+
ENSMUSG00000004462,Tbccd1,70573,16,22.813215,22.857569,22.835392,-
ENSMUSG00000004473,Clec11a,20256,7,44.302687,44.306902,44.3047945,-
ENSMUSG00000004500,Zfp324,243834,7,12.965838,12.974236,12.970037,+
ENSMUSG00000004508,Gab2,14389,7,97.081586,97.308946,97.195266,+
ENSMUSG00000004530,Coro1c,23790,5,113.842436,113.908758,113.875597,-
ENSMUSG00000004535,Tax1bp1,52440,6,52.713729,52.76678,52.7402545,+
ENSMUSG00000004552,Ctse,13034,1,131.638306,131.675505,131.6569055,+
ENSMUSG00000004558,Ndrg2,29811,14,51.905271,51.913488,51.9093795,-
ENSMUSG00000004561,Mettl17,52535,14,51.884842,51.893039,51.8889405,+
ENSMUSG00000004562,Arhgef40,268739,14,51.984719,52.006251,51.995485,+
ENSMUSG00000004565,Pnpla6,50767,8,3.515384,3.544267,3.5298255,+
ENSMUSG00000004567,Mcoln1,94178,8,3.500457,3.515232,3.5078445,+
ENSMUSG00000004568,Arhgef18,102098,8,3.393006,3.456601,3.4248035,+
ENSMUSG00000004591,Pkn2,109333,3,142.790902,142.882004,142.836453,-
ENSMUSG00000004609,Cd33,12489,7,43.524216,43.544428,43.534322,-
ENSMUSG00000004610,Etfb,110826,7,43.444083,43.4578,43.4509415,+
ENSMUSG00000004612,Nkg7,72310,7,43.437073,43.438249,43.437661,+
ENSMUSG00000004626,Stxbp2,20911,8,3.630955,3.643644,3.6372995,+
ENSMUSG00000004630,Pcp2,18545,8,3.623371,3.625545,3.624458,-
